<DGen:>		<*>
<RuBColR>	<The bombers will be concentrating on German traffic routes and supply depots. I don't have to tell you how important these types of missions are for the overall situation at the front. We can hope to seriously disrupt German operations in this whole area if we keep their supplies from reaching their troops.\n>
<RuBColR>	<The bombers will attack enemy supply routes. In the event of light enemy air opposition you are authorized to leave them after they drop their eggs, and attack targets of opportunity on the ground.\n>
<RuBColR>	<With most railways out of commision, the enemy is increasingly more reliant on highway traffic to deliver their supplies to the front. With the overall sorry state of their air force, these supply lines are mostly unprotected from the air. You will escort bombers to target in case the enemy does decide to attack. After your package bombs out, you are cleared to drop down and clean up after them.\n>

<RuBColD>	<Enemy Jabos are hunting our supply columns at will. We will be flying anti-jabo patrol in this area to teach them a lesson!\n>
<RuBColD>	<Constant Allied air attack are making any car movement by day a huge problem. Today we're going to try to relieve the situation a bit by flying patrol over some important highways, and attempt to stop roving American Jabos from attacking our traffic.\n>
<RuBColD>	<Enemy Jabos have been attacking our supply columns in that area with an almost impunity. We will fly free hunt there and interdict further Jabo attacks. Engage any enemy plane you see!\n>

<RuAColR>	<Seek out and destroy enemy ground vehicles, specifically supply trucks. No enemy air opposition is expected, so feel free to expend all your ammo stores without worrying about possible air combat.\n>
<RuAColR>	<Months of our efforts are finally paying off, and the supply situation is becoming a huge headache for the Germans. Keep the pressure up, seek out and destroy any supply convoys you may find. They will most likely be well protected and small in size. If you don't find any convoys, railway traffic is your secondary priority.\n>
<RuAColR>	<We've got the German grunt just the way we want him - hungry, miserable and without ammunition. Our air coverage over the area is so complete the Germans just can't think of any new tricks to supply their troops. They simply continue to brave it and throw small supply columns towards the front hoping at least some will get through. Find those columns, keep the Kraut miserable. As I've always said, the only good Kraut is a sour Kraut.\n>

<RuAColD>	<The Wehrmacht is suffering heavily under enemy Jabo attacks. Angry front commanders have been calling me all day and demanded cover. There's not much we can do with so few planes, but today we can at least try. Free hunt against all Jabos!\n>
<RuAColD>	<Today, we will again hunt for Jabos behind our own lines. Be careful and don't take too many chances, but always remember that with every Indian you shoot down you save many lives on the ground.\n>
<RuAColD>	<Our supply columns are under constant air attack. The Fliegerführer has ordered to undertake any effort to stop that. So we fly free hunt against Jabos. Be careful, once they notice you, the Jabos will most likely engage.\n>

<DeBColR>	<German fighter bombers are really fond of strafing out transport columns. You can understand that as fighter pilots of course, since as we all know strafing soft targets is a lot of fun. However  since we're kind of at war with the Germans, it's our duty to make sure the Germans don't have too much fun. Especially at our expense. Go out there men and have some fun of your own.\n>
<DeBColR>	<Earlier this morning our CO was woken up by a visitor from the 84th Infantry Division HQ. Apparently last night a few trucks carrying their wounded were strafed by Focke-Wulfs. Coincidentally this happened in the sector we are assigned to protect. Since our CO does not like to be woken up, and 84th Division does not like their wounded murdered on the way to the hospital, I think it's in your best interests gentlemen to go out there and defend the airspace you're assigned to defend. That is all. Good luck.\n>
<DeBColR>	<Today you are protecting the air space over the sector marked on your map, specifically this road here. It's one of the major highways in our whole area of operations, and of course our traffic there attracts a lot of attention. German planes are constantly in the area, and new burned out trucks continue to be being pushed to the side of the road every day. This means ammunition, this means food, this means lives. Do your job well today gentlemen. Keeping our ground troops alive is really your main task as a fighter pilot, and it's the only reason Uncle Sam keeps nitwits like you on payroll.\n>

<DeBColD>	<The attack squadrons are attempting to hit enemy supply columns. Protect them at all costs! Expect constant harassmet from the air througout the mission as that sector is oversaturated with enemy fighters\n>
<DeBColD>	<Recently, our Jabos had heavy losses in their attacks on enemy supply traffic. Your targets are in a direct vicinity of an Allied base, so you can expect a sizeable force to be scrambled to meet you. Good luck friends, I hope to see all of you back here when we return.\n>
<DeBColD>	<The Jabos are conducting road hunt operations there. We will protect them from enemy fighters. Jabo losses have been high recently, try to keep as many of them alive today as possible. Good luck to all of you!\n>
<DeBColD>	<Our Jabo and bomber squadrons will attempt to disrupt the enemy supply traffic behind the lines. We will fly escort for them. Should no enemy fighters show up, feel free to stick around an do some strafing yourself.\n>
<DeBColD>	<With most of railroads destroyed in this sector, Americans now heavily depend on supplies by transport columns. That's what the Jabos are hitting today. Expect strong enemy opposition fron the air. They probably don't expect an escort of this size, and with luck they just might consider you a part of the strike force and not expect you to put up a good fight. Good luck! Bring home some victories.\n>
